"produto","cidade","pais","data_inteira","und_estoque","esp_estoque","Excesso"
"Ikura","Bern","Switzerland","1997-04-28","31.00","0.00",True
"Ikura","Boise","USA","1997-07-28","31.00","0.00",True
"Ikura","Boise","USA","1997-10-22","31.00","0.00",True
"Ikura","Butte","USA","1997-12-12","31.00","0.00",True
"Ikura","Campinas","Brazil","1997-09-29","31.00","0.00",True
"Ikura","Caracas","Venezuela","1997-12-18","31.00","0.00",True
"Ikura","Charleroi","Belgium","1998-01-20","31.00","0.00",True
"Ikura","Cork","Ireland","1997-08-27","31.00","0.00",True
"Ikura","Cunewalde","Germany","1996-08-05","31.00","0.00",True
"Ikura","Graz","Austria","1998-01-27","31.00","0.00",True
"Ikura","Köln","Germany","1998-04-14","31.00","0.00",True
"Ikura","Lisboa","Portugal","1997-09-10","31.00","0.00",True
"Ikura","London","UK","1997-12-30","31.00","0.00",True
"Ikura","Luleå","Sweden","1997-05-01","31.00","0.00",True
"Ikura","Luleå","Sweden","1998-03-04","31.00","0.00",True
"Ikura","Lyon","France","1997-02-19","31.00","0.00",True
"Ikura","Lyon","France","1997-03-18","31.00","0.00",True
"Ikura","Marseille","France","1997-10-23","31.00","0.00",True
"Ikura","Marseille","France","1998-01-12","31.00","0.00",True
"Ikura","México D.F.","Mexico","1996-08-08","31.00","0.00",True
"Ikura","México D.F.","Mexico","1997-09-22","31.00","0.00",True
"Ikura","Montréal","Canada","1997-10-30","31.00","0.00",True
"Ikura","Nantes","France","1997-07-24","31.00","0.00",True
"Ikura","Rio de Janeiro","Brazil","1998-02-13","31.00","0.00",True
"Ikura","Sevilla","Spain","1998-02-06","31.00","0.00",True
"Ikura","Strasbourg","France","1997-02-18","31.00","0.00",True
"Ikura","Tsawassen","Canada","1996-12-20","31.00","0.00",True
"Ikura","Tsawassen","Canada","1998-03-13","31.00","0.00",True
"Inlagd Sill","Bergamo","Italy","1997-12-18","112.00","20.00",True
"Inlagd Sill","Boise","USA","1997-07-28","112.00","20.00",True
"Inlagd Sill","Boise","USA","1998-03-30","112.00","20.00",True
"Inlagd Sill","Brandenburg","Germany","1997-10-27","112.00","20.00",True
"Inlagd Sill","Brandenburg","Germany","1998-02-18","112.00","20.00",True
"Inlagd Sill","Colchester","UK","1998-04-10","112.00","20.00",True
"Inlagd Sill","Cork","Ireland","1996-09-05","112.00","20.00",True
"Inlagd Sill","Cork","Ireland","1997-09-30","112.00","20.00",True
"Inlagd Sill","Cunewalde","Germany","1996-09-24","112.00","20.00",True
"Inlagd Sill","Cunewalde","Germany","1997-05-05","112.00","20.00",True
"Inlagd Sill","Eugene","USA","1998-03-09","112.00","20.00",True
"Inlagd Sill","Genève","Switzerland","1996-07-12","112.00","20.00",True
"Inlagd Sill","I. de Margarita","Venezuela","1998-01-19","112.00","20.00",True
"Inlagd Sill","Kobenhavn","Denmark","1997-09-15","112.00","20.00",True
"Inlagd Sill","Lander","USA","1997-11-27","112.00","20.00",True
"Inlagd Sill","London","UK","1997-05-23","112.00","20.00",True
"Inlagd Sill","Marseille","France","1997-05-02","112.00","20.00",True
"Inlagd Sill","München","Germany","1996-10-24","112.00","20.00",True
"Inlagd Sill","München","Germany","1996-10-30","112.00","20.00",True
"Inlagd Sill","Oulu","Finland","1996-08-01","112.00","20.00",True
"Inlagd Sill","Portland","USA","1997-10-17","112.00","20.00",True
"Inlagd Sill","Reims","France","1997-11-12","112.00","20.00",True
"Inlagd Sill","Rio de Janeiro","Brazil","1997-06-10","112.00","20.00",True
"Inlagd Sill","Rio de Janeiro","Brazil","1997-08-26","112.00","20.00",True
"Inlagd Sill","Rio de Janeiro","Brazil","1998-03-04","112.00","20.00",True
"Inlagd Sill","Sao Paulo","Brazil","1997-01-07","112.00","20.00",True
"Inlagd Sill","Seattle","USA","1998-04-17","112.00","20.00",True
"Inlagd Sill","Sevilla","Spain","1998-04-08","112.00","20.00",True
"Inlagd Sill","Toulouse","France","1996-11-20","112.00","20.00",True
"Inlagd Sill","Toulouse","France","1996-12-03","112.00","20.00",True
"Inlagd Sill","Toulouse","France","1997-07-25","112.00","20.00",True
"Ipoh Coffee","Albuquerque","USA","1996-08-30","17.00","25.00",False
"Ipoh Coffee","Anchorage","USA","1997-10-16","17.00","25.00",False
"Ipoh Coffee","Brandenburg","Germany","1997-03-07","17.00","25.00",False
"Ipoh Coffee","Bruxelles","Belgium","1997-12-01","17.00","25.00",False
"Ipoh Coffee","Buenos Aires","Argentina","1998-01-07","17.00","25.00",False
"Ipoh Coffee","Charleroi","Belgium","1996-09-10","17.00","25.00",False
"Ipoh Coffee","Charleroi","Belgium","1997-02-26","17.00","25.00",False
"Ipoh Coffee","Cork","Ireland","1996-09-19","17.00","25.00",False
"Ipoh Coffee","Cunewalde","Germany","1997-10-03","17.00","25.00",False
"Ipoh Coffee","Cunewalde","Germany","1998-03-10","17.00","25.00",False
"Ipoh Coffee","Helsinki","Finland","1997-09-18","17.00","25.00",False
"Ipoh Coffee","Lisboa","Portugal","1997-03-04","17.00","25.00",False
"Ipoh Coffee","London","UK","1998-03-31","17.00","25.00",False
"Ipoh Coffee","London","UK","1998-04-14","17.00","25.00",False
"Ipoh Coffee","Luleå","Sweden","1997-05-01","17.00","25.00",False
"Ipoh Coffee","Lyon","France","1998-01-05","17.00","25.00",False
"Ipoh Coffee","Marseille","France","1996-10-29","17.00","25.00",False
"Ipoh Coffee","México D.F.","Mexico","1997-04-15","17.00","25.00",False
"Ipoh Coffee","México D.F.","Mexico","1998-01-20","17.00","25.00",False
"Ipoh Coffee","Oulu","Finland","1996-08-01","17.00","25.00",False
"Ipoh Coffee","Resende","Brazil","1997-08-25","17.00","25.00",False
"Ipoh Coffee","Rio de Janeiro","Brazil","1998-04-27","17.00","25.00",False
"Ipoh Coffee","Salzburg","Austria","1997-05-08","17.00","25.00",False
"Ipoh Coffee","Sao Paulo","Brazil","1998-05-04","17.00","25.00",False
"Ipoh Coffee","Stavern","Norway","1998-01-14","17.00","25.00",False
"Ipoh Coffee","Stuttgart","Germany","1996-09-23","17.00","25.00",False
"Ipoh Coffee","Toulouse","France","1998-03-03","17.00","25.00",False
"Ipoh Coffee","Tsawassen","Canada","1998-03-27","17.00","25.00",False
"Jack's New England Clam Chowder","Aachen","Germany","1998-05-04","85.00","10.00",True
"Jack's New England Clam Chowder","Albuquerque","USA","1996-09-27","85.00","10.00",True
"Jack's New England Clam Chowder","Albuquerque","USA","1998-05-06","85.00","10.00",True
"Jack's New England Clam Chowder","Århus","Denmark","1997-12-08","85.00","10.00",True
"Jack's New England Clam Chowder","Bergamo","Italy","1998-01-07","85.00","10.00",True
"Jack's New England Clam Chowder","Boise","USA","1997-09-04","85.00","10.00",True
"Jack's New England Clam Chowder","Boise","USA","1997-09-23","85.00","10.00",True
"Jack's New England Clam Chowder","Boise","USA","1997-10-21","85.00","10.00",True
"Jack's New England Clam Chowder","Boise","USA","1998-05-01","85.00","10.00",True
"Jack's New England Clam Chowder","Bräcke","Sweden","1996-07-24","85.00","10.00",True
"Jack's New England Clam Chowder","Bräcke","Sweden","1998-01-09","85.00","10.00",True
"Jack's New England Clam Chowder","Bräcke","Sweden","1998-04-01","85.00","10.00",True
"Jack's New England Clam Chowder","Buenos Aires","Argentina","1997-04-29","85.00","10.00",True
"Jack's New England Clam Chowder","Campinas","Brazil","1997-09-29","85.00","10.00",True
"Jack's New England Clam Chowder","Colchester","UK","1997-12-24","85.00","10.00",True
"Jack's New England Clam Chowder","Cork","Ireland","1997-04-24","85.00","10.00",True
"Jack's New England Clam Chowder","Cork","Ireland","1998-04-30","85.00","10.00",True
"Jack's New England Clam Chowder","Cowes","UK","1996-10-01","85.00","10.00",True
"Jack's New England Clam Chowder","Genève","Switzerland","1998-03-16","85.00","10.00",True
"Jack's New England Clam Chowder","Graz","Austria","1996-11-11","85.00","10.00",True
"Jack's New England Clam Chowder","Graz","Austria","1998-05-05","85.00","10.00",True
"Jack's New England Clam Chowder","I. de Margarita","Venezuela","1998-04-10","85.00","10.00",True
"Jack's New England Clam Chowder","Köln","Germany","1996-07-19","85.00","10.00",True
"Jack's New England Clam Chowder","Köln","Germany","1997-06-26","85.00","10.00",True
"Jack's New England Clam Chowder","Köln","Germany","1998-04-03","85.00","10.00",True
"Jack's New England Clam Chowder","London","UK","1997-05-01","85.00","10.00",True
"Jack's New England Clam Chowder","Luleå","Sweden","1997-02-12","85.00","10.00",True
"Jack's New England Clam Chowder","Luleå","Sweden","1997-12-16","85.00","10.00",True
"Jack's New England Clam Chowder","Lyon","France","1998-01-05","85.00","10.00",True
"Jack's New England Clam Chowder","Marseille","France","1996-10-29","85.00","10.00",True
"Jack's New England Clam Chowder","München","Germany","1997-12-23","85.00","10.00",True
"Jack's New England Clam Chowder","Münster","Germany","1997-05-26","85.00","10.00",True
"Jack's New England Clam Chowder","Nantes","France","1998-02-16","85.00","10.00",True
"Jack's New England Clam Chowder","Reggio Emilia","Italy","1997-09-03","85.00","10.00",True
"Jack's New England Clam Chowder","Reims","France","1997-11-11","85.00","10.00",True
"Jack's New England Clam Chowder","Rio de Janeiro","Brazil","1996-07-08","85.00","10.00",True
"Jack's New England Clam Chowder","Rio de Janeiro","Brazil","1996-12-11","85.00","10.00",True
"Jack's New England Clam Chowder","Rio de Janeiro","Brazil","1998-03-31","85.00","10.00",True
"Jack's New England Clam Chowder","Salzburg","Austria","1997-11-19","85.00","10.00",True
"Jack's New England Clam Chowder","San Cristóbal","Venezuela","1998-02-23","85.00","10.00",True
"Jack's New England Clam Chowder","San Cristóbal","Venezuela","1998-03-19","85.00","10.00",True
"Jack's New England Clam Chowder","Sao Paulo","Brazil","1997-10-31","85.00","10.00",True
"Jack's New England Clam Chowder","Stavern","Norway","1998-02-26","85.00","10.00",True
"Jack's New England Clam Chowder","Strasbourg","France","1997-06-05","85.00","10.00",True
"Jack's New England Clam Chowder","Tsawassen","Canada","1997-01-10","85.00","10.00",True
"Jack's New England Clam Chowder","Vancouver","Canada","1997-04-03","85.00","10.00",True
"Jack's New England Clam Chowder","Versailles","France","1998-03-24","85.00","10.00",True
"Konbu","Aachen","Germany","1996-12-23","24.00","5.00",True
"Konbu","Aachen","Germany","1998-04-20","24.00","5.00",True
"Konbu","Albuquerque","USA","1998-05-06","24.00","5.00",True
"Konbu","Barquisimeto","Venezuela","1998-05-05","24.00","5.00",True
"Konbu","Bern","Switzerland","1997-11-19","24.00","5.00",True
"Konbu","Boise","USA","1998-02-18","24.00","5.00",True
"Konbu","Boise","USA","1998-03-27","24.00","5.00",True
"Konbu","Boise","USA","1998-04-06","24.00","5.00",True
"Konbu","Boise","USA","1998-04-17","24.00","5.00",True
"Konbu","Brandenburg","Germany","1996-10-09","24.00","5.00",True
"Konbu","Brandenburg","Germany","1997-12-26","24.00","5.00",True
"Konbu","Buenos Aires","Argentina","1998-02-20","24.00","5.00",True
"Konbu","Colchester","UK","1996-12-16","24.00","5.00",True
"Konbu","Cowes","UK","1998-01-13","24.00","5.00",True
"Konbu","Cunewalde","Germany","1998-03-10","24.00","5.00",True
"Konbu","Cunewalde","Germany","1998-03-19","24.00","5.00",True
"Konbu","Elgin","USA","1996-12-25","24.00","5.00",True
"Konbu","Genève","Switzerland","1998-03-06","24.00","5.00",True
"Konbu","Graz","Austria","1997-08-15","24.00","5.00",True
"Konbu","Graz","Austria","1998-01-27","24.00","5.00",True
"Konbu","Köln","Germany","1997-04-16","24.00","5.00",True
"Konbu","Leipzig","Germany","1998-03-12","24.00","5.00",True
"Konbu","London","UK","1997-03-03","24.00","5.00",True
"Konbu","London","UK","1997-05-16","24.00","5.00",True
"Konbu","London","UK","1998-03-11","24.00","5.00",True
"Konbu","Luleå","Sweden","1998-01-16","24.00","5.00",True
"Konbu","Marseille","France","1998-03-11","24.00","5.00",True
"Konbu","México D.F.","Mexico","1996-08-08","24.00","5.00",True
"Konbu","México D.F.","Mexico","1998-03-04","24.00","5.00",True
"Konbu","Oulu","Finland","1997-05-05","24.00","5.00",True
"Konbu","Oulu","Finland","1998-04-15","24.00","5.00",True
"Konbu","Reims","France","1997-11-11","24.00","5.00",True
"Konbu","Resende","Brazil","1997-01-21","24.00","5.00",True
"Konbu","Rio de Janeiro","Brazil","1996-08-27","24.00","5.00",True
"Konbu","Rio de Janeiro","Brazil","1998-02-24","24.00","5.00",True
"Konbu","Rio de Janeiro","Brazil","1998-04-29","24.00","5.00",True
"Konbu","San Cristóbal","Venezuela","1997-07-16","24.00","5.00",True
"Konbu","San Cristóbal","Venezuela","1997-07-29","24.00","5.00",True
"Konbu","Toulouse","France","1998-01-14","24.00","5.00",True
"Konbu","Vancouver","Canada","1998-01-01","24.00","5.00",True
"Lakkalikööri","Aachen","Germany","1996-11-26","57.00","20.00",True
"Lakkalikööri","Albuquerque","USA","1997-06-16","57.00","20.00",True
"Lakkalikööri","Anchorage","USA","1998-01-01","57.00","20.00",True
"Lakkalikööri","Århus","Denmark","1996-12-31","57.00","20.00",True
"Lakkalikööri","Barcelona","Spain","1998-03-05","57.00","20.00",True
"Lakkalikööri","Berlin","Germany","1997-10-13","57.00","20.00",True
"Lakkalikööri","Boise","USA","1997-07-28","57.00","20.00",True
"Lakkalikööri","Bräcke","Sweden","1997-02-03","57.00","20.00",True
"Lakkalikööri","Bräcke","Sweden","1998-04-27","57.00","20.00",True
"Lakkalikööri","Brandenburg","Germany","1997-08-13","57.00","20.00",True
"Lakkalikööri","Bruxelles","Belgium","1998-04-07","57.00","20.00",True
"Lakkalikööri","Buenos Aires","Argentina","1998-03-30","57.00","20.00",True
"Lakkalikööri","Campinas","Brazil","1997-11-07","57.00","20.00",True
"Lakkalikööri","Charleroi","Belgium","1997-03-14","57.00","20.00",True
"Lakkalikööri","Cork","Ireland","1997-10-13","57.00","20.00",True
"Lakkalikööri","Cowes","UK","1996-10-01","57.00","20.00",True
"Lakkalikööri","Cowes","UK","1997-11-20","57.00","20.00",True
"Lakkalikööri","Cunewalde","Germany","1996-08-05","57.00","20.00",True
"Lakkalikööri","Cunewalde","Germany","1998-03-19","57.00","20.00",True
"Lakkalikööri","Cunewalde","Germany","1998-04-01","57.00","20.00",True
"Lakkalikööri","Frankfurt a.M.","Germany","1996-10-31","57.00","20.00",True
"Lakkalikööri","Frankfurt a.M.","Germany","1997-07-09","57.00","20.00",True
"Lakkalikööri","Genève","Switzerland","1998-05-06","57.00","20.00",True
"Lakkalikööri","Helsinki","Finland","1998-02-10","57.00","20.00",True
"Lakkalikööri","Leipzig","Germany","1997-06-20","57.00","20.00",True
"Lakkalikööri","Lisboa","Portugal","1997-07-18","57.00","20.00",True
"Lakkalikööri","Luleå","Sweden","1998-01-16","57.00","20.00",True
"Lakkalikööri","Mannheim","Germany","1997-06-27","57.00","20.00",True
"Lakkalikööri","Marseille","France","1997-11-06","57.00","20.00",True
"Lakkalikööri","México D.F.","Mexico","1996-10-02","57.00","20.00",True
"Lakkalikööri","München","Germany","1996-07-29","57.00","20.00",True
"Lakkalikööri","Nantes","France","1998-01-29","57.00","20.00",True
"Lakkalikööri","Portland","USA","1997-09-11","57.00","20.00",True
"Lakkalikööri","Salzburg","Austria","1997-05-08","57.00","20.00",True
"Lakkalikööri","Sao Paulo","Brazil","1998-03-19","57.00","20.00",True
"Lakkalikööri","Strasbourg","France","1997-06-12","57.00","20.00",True
"Lakkalikööri","Toulouse","France","1997-01-14","57.00","20.00",True
"Lakkalikööri","Toulouse","France","1997-01-24","57.00","20.00",True
"Lakkalikööri","Versailles","France","1998-03-05","57.00","20.00",True
"Laughing Lumberjack Lager","Bergamo","Italy","1998-03-10","52.00","10.00",True
"Laughing Lumberjack Lager","Buenos Aires","Argentina","1998-04-28","52.00","10.00",True
"Laughing Lumberjack Lager","Butte","USA","1997-12-12","52.00","10.00",True
"Laughing Lumberjack Lager","Colchester","UK","1998-02-02","52.00","10.00",True
"Laughing Lumberjack Lager","Frankfurt a.M.","Germany","1996-08-19","52.00","10.00",True
"Laughing Lumberjack Lager","México D.F.","Mexico","1997-04-10","52.00","10.00",True
"Laughing Lumberjack Lager","München","Germany","1997-09-16","52.00","10.00",True
"Laughing Lumberjack Lager","Portland","USA","1997-05-21","52.00","10.00",True
"Laughing Lumberjack Lager","Sevilla","Spain","1998-02-26","52.00","10.00",True
"Laughing Lumberjack Lager","Toulouse","France","1998-03-03","52.00","10.00",True
"Longlife Tofu","Barquisimeto","Venezuela","1996-12-12","4.00","5.00",False
"Longlife Tofu","Bern","Switzerland","1996-07-11","4.00","5.00",False
"Longlife Tofu","Bern","Switzerland","1996-12-03","4.00","5.00",False
"Longlife Tofu","Charleroi","Belgium","1998-01-22","4.00","5.00",False
"Longlife Tofu","Cunewalde","Germany","1997-01-17","4.00","5.00",False
"Longlife Tofu","Graz","Austria","1996-07-23","4.00","5.00",False
"Longlife Tofu","Graz","Austria","1996-12-13","4.00","5.00",False
"Longlife Tofu","Lyon","France","1997-12-31","4.00","5.00",False
"Longlife Tofu","Montréal","Canada","1997-02-07","4.00","5.00",False
"Longlife Tofu","Oulu","Finland","1997-12-17","4.00","5.00",False
"Longlife Tofu","San Cristóbal","Venezuela","1997-03-26","4.00","5.00",False
"Longlife Tofu","Torino","Italy","1997-11-25","4.00","5.00",False
"Longlife Tofu","Warszawa","Poland","1998-04-03","4.00","5.00",False
"Louisiana Fiery Hot Pepper Sauce","Albuquerque","USA","1997-01-01","76.00","0.00",True
"Louisiana Fiery Hot Pepper Sauce","Anchorage","USA","1998-01-27","76.00","0.00",True
"Louisiana Fiery Hot Pepper Sauce","Århus","Denmark","1996-11-28","76.00","0.00",True
"Louisiana Fiery Hot Pepper Sauce","Barcelona","Spain","1996-11-28","76.00","0.00",True
"Louisiana Fiery Hot Pepper Sauce","Cork","Ireland","1997-04-11","76.00","0.00",True
"Louisiana Fiery Hot Pepper Sauce","Cork","Ireland","1997-11-11","76.00","0.00",True
"Louisiana Fiery Hot Pepper Sauce","Cunewalde","Germany","1997-02-19","76.00","0.00",True
"Louisiana Fiery Hot Pepper Sauce","Cunewalde","Germany","1997-12-04","76.00","0.00",True
"Louisiana Fiery Hot Pepper Sauce","Genève","Switzerland","1997-09-12","76.00","0.00",True
"Louisiana Fiery Hot Pepper Sauce","Graz","Austria","1996-11-11","76.00","0.00",True
"Louisiana Fiery Hot Pepper Sauce","Graz","Austria","1997-04-22","76.00","0.00",True
"Louisiana Fiery Hot Pepper Sauce","Graz","Austria","1997-10-09","76.00","0.00",True
"Louisiana Fiery Hot Pepper Sauce","Helsinki","Finland","1998-02-10","76.00","0.00",True
"Louisiana Fiery Hot Pepper Sauce","I. de Margarita","Venezuela","1997-08-20","76.00","0.00",True
"Louisiana Fiery Hot Pepper Sauce","Köln","Germany","1997-06-26","76.00","0.00",True
"Louisiana Fiery Hot Pepper Sauce","Lisboa","Portugal","1996-10-14","76.00","0.00",True
"Louisiana Fiery Hot Pepper Sauce","Lisboa","Portugal","1997-09-10","76.00","0.00",True
"Louisiana Fiery Hot Pepper Sauce","London","UK","1998-04-15","76.00","0.00",True
"Louisiana Fiery Hot Pepper Sauce","Lyon","France","1996-07-08","76.00","0.00",True
"Louisiana Fiery Hot Pepper Sauce","Lyon","France","1997-12-31","76.00","0.00",True
"Louisiana Fiery Hot Pepper Sauce","Marseille","France","1997-11-05","76.00","0.00",True
"Louisiana Fiery Hot Pepper Sauce","Nantes","France","1997-09-17","76.00","0.00",True
"Louisiana Fiery Hot Pepper Sauce","Rio de Janeiro","Brazil","1996-07-08","76.00","0.00",True
"Louisiana Fiery Hot Pepper Sauce","Rio de Janeiro","Brazil","1996-12-11","76.00","0.00",True
"Louisiana Fiery Hot Pepper Sauce","Rio de Janeiro","Brazil","1997-02-14","76.00","0.00",True
"Louisiana Fiery Hot Pepper Sauce","Rio de Janeiro","Brazil","1997-05-19","76.00","0.00",True
"Louisiana Fiery Hot Pepper Sauce","Rio de Janeiro","Brazil","1998-02-24","76.00","0.00",True
"Louisiana Fiery Hot Pepper Sauce","Salzburg","Austria","1997-07-11","76.00","0.00",True
"Louisiana Fiery Hot Pepper Sauce","San Francisco","USA","1998-02-12","76.00","0.00",True
"Louisiana Fiery Hot Pepper Sauce","Sevilla","Spain","1996-09-11","76.00","0.00",True
"Louisiana Fiery Hot Pepper Sauce","Sevilla","Spain","1998-02-05","76.00","0.00",True
"Louisiana Fiery Hot Pepper Sauce","Toulouse","France","1997-04-02","76.00","0.00",True
"Louisiana Hot Spiced Okra","Albuquerque","USA","1998-05-06","4.00","20.00",False
"Louisiana Hot Spiced Okra","Bergamo","Italy","1996-09-09","4.00","20.00",False
"Louisiana Hot Spiced Okra","Bräcke","Sweden","1997-12-11","4.00","20.00",False
"Louisiana Hot Spiced Okra","Charleroi","Belgium","1997-03-14","4.00","20.00",False
"Louisiana Hot Spiced Okra","Graz","Austria","1997-02-11","4.00","20.00",False
"Louisiana Hot Spiced Okra","London","UK","1997-05-09","4.00","20.00",False
"Louisiana Hot Spiced Okra","México D.F.","Mexico","1997-09-25","4.00","20.00",False
"Louisiana Hot Spiced Okra","Toulouse","France","1997-04-02","4.00","20.00",False
"Manjimup Dried Apples","Anchorage","USA","1998-03-20","20.00","10.00",True
"Manjimup Dried Apples","Bern","Switzerland","1997-11-06","20.00","10.00",True
"Manjimup Dried Apples","Boise","USA","1997-06-02","20.00","10.00",True
"Manjimup Dried Apples","Bräcke","Sweden","1997-06-06","20.00","10.00",True
"Manjimup Dried Apples","Bräcke","Sweden","1997-12-02","20.00","10.00",True
"Manjimup Dried Apples","Bräcke","Sweden","1998-03-26","20.00","10.00",True
"Manjimup Dried Apples","Buenos Aires","Argentina","1997-10-24","20.00","10.00",True
"Manjimup Dried Apples","Campinas","Brazil","1997-10-17","20.00","10.00",True
"Manjimup Dried Apples","Colchester","UK","1997-06-04","20.00","10.00",True
"Manjimup Dried Apples","Cork","Ireland","1996-10-22","20.00","10.00",True
"Manjimup Dried Apples","Cork","Ireland","1997-06-12","20.00","10.00",True
"Manjimup Dried Apples","Cunewalde","Germany","1997-05-27","20.00","10.00",True
"Manjimup Dried Apples","Cunewalde","Germany","1998-04-14","20.00","10.00",True
"Manjimup Dried Apples","Genève","Switzerland","1997-05-14","20.00","10.00",True
"Manjimup Dried Apples","Graz","Austria","1997-12-15","20.00","10.00",True
"Manjimup Dried Apples","Kobenhavn","Denmark","1997-12-29","20.00","10.00",True
"Manjimup Dried Apples","Köln","Germany","1998-04-03","20.00","10.00",True
"Manjimup Dried Apples","Lander","USA","1998-01-08","20.00","10.00",True
"Manjimup Dried Apples","Lille","France","1997-08-15","20.00","10.00",True
"Manjimup Dried Apples","Lisboa","Portugal","1996-12-27","20.00","10.00",True
"Manjimup Dried Apples","London","UK","1997-03-12","20.00","10.00",True
"Manjimup Dried Apples","London","UK","1997-03-24","20.00","10.00",True
"Manjimup Dried Apples","London","UK","1997-12-26","20.00","10.00",True
"Manjimup Dried Apples","Lyon","France","1998-01-21","20.00","10.00",True
"Manjimup Dried Apples","Mannheim","Germany","1998-03-17","20.00","10.00",True
"Manjimup Dried Apples","Marseille","France","1996-11-25","20.00","10.00",True
"Manjimup Dried Apples","Marseille","France","1997-09-10","20.00","10.00",True
"Manjimup Dried Apples","México D.F.","Mexico","1998-04-02","20.00","10.00",True
"Manjimup Dried Apples","Münster","Germany","1996-07-05","20.00","10.00",True
"Manjimup Dried Apples","Nantes","France","1998-01-29","20.00","10.00",True
"Manjimup Dried Apples","Portland","USA","1997-09-11","20.00","10.00",True
"Manjimup Dried Apples","Rio de Janeiro","Brazil","1996-07-08","20.00","10.00",True
"Manjimup Dried Apples","Rio de Janeiro","Brazil","1996-08-27","20.00","10.00",True
"Manjimup Dried Apples","San Cristóbal","Venezuela","1997-03-26","20.00","10.00",True
"Manjimup Dried Apples","San Cristóbal","Venezuela","1998-04-28","20.00","10.00",True
"Manjimup Dried Apples","Sevilla","Spain","1998-03-13","20.00","10.00",True
"Manjimup Dried Apples","Torino","Italy","1998-04-15","20.00","10.00",True
"Manjimup Dried Apples","Tsawassen","Canada","1998-04-23","20.00","10.00",True
"Manjimup Dried Apples","Warszawa","Poland","1998-02-04","20.00","10.00",True
"Mascarpone Fabioli","Albuquerque","USA","1996-09-25","9.00","25.00",False
"Mascarpone Fabioli","Albuquerque","USA","1998-05-06","9.00","25.00",False
"Mascarpone Fabioli","Barquisimeto","Venezuela","1998-04-03","9.00","25.00",False
"Mascarpone Fabioli","Bergamo","Italy","1998-01-07","9.00","25.00",False
"Mascarpone Fabioli","Buenos Aires","Argentina","1998-02-27","9.00","25.00",False
"Mascarpone Fabioli","Cork","Ireland","1996-10-22","9.00","25.00",False
"Mascarpone Fabioli","Cork","Ireland","1998-03-30","9.00","25.00",False
"Mascarpone Fabioli","Graz","Austria","1996-07-17","9.00","25.00",False
"Mascarpone Fabioli","London","UK","1997-05-23","9.00","25.00",False
"Mascarpone Fabioli","Luleå","Sweden","1997-06-18","9.00","25.00",False
"Mascarpone Fabioli","México D.F.","Mexico","1997-11-28","9.00","25.00",False
"Mascarpone Fabioli","Salzburg","Austria","1998-04-27","9.00","25.00",False
"Mascarpone Fabioli","San Cristóbal","Venezuela","1997-10-15","9.00","25.00",False
"Mascarpone Fabioli","Stuttgart","Germany","1997-04-22","9.00","25.00",False
"Mascarpone Fabioli","Stuttgart","Germany","1998-04-23","9.00","25.00",False
"Maxilaku","Barquisimeto","Venezuela","1997-04-08","10.00","15.00",False
"Maxilaku","Bergamo","Italy","1997-01-03","10.00","15.00",False
"Maxilaku","Boise","USA","1997-07-18","10.00","15.00",False
"Maxilaku","Boise","USA","1997-07-28","10.00","15.00",False
"Maxilaku","Boise","USA","1998-02-11","10.00","15.00",False
"Maxilaku","Brandenburg","Germany","1997-02-25","10.00","15.00",False
"Maxilaku","Buenos Aires","Argentina","1998-04-13","10.00","15.00",False
"Maxilaku","Helsinki","Finland","1998-02-26","10.00","15.00",False
"Maxilaku","I. de Margarita","Venezuela","1998-04-21","10.00","15.00",False
"Maxilaku","London","UK","1997-01-01","10.00","15.00",False
"Maxilaku","London","UK","1997-05-16","10.00","15.00",False
"Maxilaku","London","UK","1997-12-30","10.00","15.00",False
"Maxilaku","Luleå","Sweden","1998-02-06","10.00","15.00",False
"Maxilaku","México D.F.","Mexico","1996-09-12","10.00","15.00",False
"Maxilaku","Münster","Germany","1998-03-23","10.00","15.00",False
"Maxilaku","Reggio Emilia","Italy","1998-03-11","10.00","15.00",False
"Maxilaku","Rio de Janeiro","Brazil","1996-07-10","10.00","15.00",False
"Maxilaku","Rio de Janeiro","Brazil","1997-03-20","10.00","15.00",False
"Maxilaku","Sao Paulo","Brazil","1996-08-27","10.00","15.00",False
"Maxilaku","Sao Paulo","Brazil","1998-02-04","10.00","15.00",False
"Maxilaku","Strasbourg","France","1996-11-22","10.00","15.00",False
"Mishi Kobe Niku","Cork","Ireland","1997-09-30","29.00","0.00",True
"Mishi Kobe Niku","Cunewalde","Germany","1997-04-23","29.00","0.00",True
"Mishi Kobe Niku","London","UK","1998-01-23","29.00","0.00",True
"Mishi Kobe Niku","Resende","Brazil","1997-01-21","29.00","0.00",True
"Mishi Kobe Niku","Seattle","USA","1997-10-06","29.00","0.00",True
"Mozzarella di Giovanni","Albuquerque","USA","1996-08-02","14.00","0.00",True
"Mozzarella di Giovanni","Barquisimeto","Venezuela","1996-08-16","14.00","0.00",True
"Mozzarella di Giovanni","Barquisimeto","Venezuela","1996-10-16","14.00","0.00",True
"Mozzarella di Giovanni","Bergamo","Italy","1997-12-18","14.00","0.00",True
"Mozzarella di Giovanni","Boise","USA","1997-07-22","14.00","0.00",True
"Mozzarella di Giovanni","Boise","USA","1998-03-11","14.00","0.00",True
